id,period,model,rule,piq,y,irate,rrate,pi
191,72,"US_FRB03","Inertial_Taylor",.0168441,-.0027153,.0015753,-.0149067,.0174081
191,73,"US_FRB03","Inertial_Taylor",.016482,-.0026717,.0014461,-.0146819,.0170334
191,74,"US_FRB03","Inertial_Taylor",.016128,-.0026176,.0013269,-.0144551,.0166671
191,75,"US_FRB03","Inertial_Taylor",.015782,-.0025556,.0012167,-.0142271,.016309
191,76,"US_FRB03","Inertial_Taylor",.0154438,-.002488,.0011146,-.0139987,.015959
191,77,"US_FRB03","Inertial_Taylor",.0151133,-.0024169,.0010197,-.0137707,.0156168
191,78,"US_FRB03","Inertial_Taylor",.0147905,-.0023441,.0009312,-.013544,.0152824
191,79,"US_FRB03","Inertial_Taylor",.0144751,-.0022711,.0008481,-.013319,.0149557
191,80,"US_FRB03","Inertial_Taylor",.0141671,-.0021992,.0007699,-.0130965,.0146365
191,81,"US_FRB03","Inertial_Taylor",.0138665,-.0021293,.0006959,-.012877,.0143248
191,82,"US_FRB03","Inertial_Taylor",.013573,-.0020623,.0006256,-.0126609,.0140204
191,83,"US_FRB03","Inertial_Taylor",.0132865,-.0019987,.0005584,-.0124486,.0137233
191,84,"US_FRB03","Inertial_Taylor",.013007,-.001939,.0004939,-.0122404,.0134332
191,85,"US_FRB03","Inertial_Taylor",.0127343,-.0018833,.0004317,-.0120365,.0131502
191,86,"US_FRB03","Inertial_Taylor",.0124682,-.0018317,.0003717,-.011837,.012874
191,87,"US_FRB03","Inertial_Taylor",.0122087,-.0017843,.0003135,-.0116421,.0126045
191,88,"US_FRB03","Inertial_Taylor",.0119556,-.0017408,.000257,-.0114517,.0123417
191,89,"US_FRB03","Inertial_Taylor",.0117088,-.0017012,.0002021,-.0112659,.0120853
191,90,"US_FRB03","Inertial_Taylor",.011468,-.0016651,.0001486,-.0110847,.0118353
191,91,"US_FRB03","Inertial_Taylor",.0112333,-.0016324,.0000965,-.0109079,.0115914
191,92,"US_FRB03","Inertial_Taylor",.0110043,-.0016026,.0000457,-.0107354,.0113536
191,93,"US_FRB03","Inertial_Taylor",.0107811,-.0015755,-3.80e-06,-.0105671,.0111217
191,94,"US_FRB03","Inertial_Taylor",.0105633,-.0015507,-.000052,-.0104029,.0108955
191,95,"US_FRB03","Inertial_Taylor",.0103509,-.0015279,-.0000988,-.0102426,.0106749
191,96,"US_FRB03","Inertial_Taylor",.0101438,-.0015069,-.0001443,-.010086,.0104598
191,97,"US_FRB03","Inertial_Taylor",.0099418,-.0014873,-.0001884,-.009933,.01025
191,98,"US_FRB03","Inertial_Taylor",.0097446,-.0014688,-.0002311,-.0097834,.0100453
191,99,"US_FRB03","Inertial_Taylor",.0095523,-.0014514,-.0002724,0,.0098456
192,1,"US_FRB03","Taylor",.0000354,.0020432,-1.011343,-1.017116,8.86e-06
192,2,"US_FRB03","Taylor",.0057728,.0247972,.002781,-.0057316,.0014521
192,3,"US_FRB03","Taylor",.0085126,.0392011,.01383,.0032474,.0035802
192,4,"US_FRB03","Taylor",.0105826,.0427575,.0202521,.0085747,.0062259
192,5,"US_FRB03","Taylor",.0116774,.0497662,.0288557,.0169178,.0091364
192,6,"US_FRB03","Taylor",.0119379,.0457821,.0298818,.0182387,.0106776
192,7,"US_FRB03","Taylor",.0116431,.0430223,.0303561,.019411,.0114603
192,8,"US_FRB03","Taylor",.0109451,.037998,.0286134,.018603,.0115509
192,9,"US_FRB03","Taylor",.0100104,.0330216,.0260824,.0171283,.0111341
192,10,"US_FRB03","Taylor",.0089541,.0278554,.0229076,.0150411,.0103882
192,11,"US_FRB03","Taylor",.0078665,.0229534,.019513,.012704,.009444
192,12,"US_FRB03","Taylor",.006809,.0184803,.0161462,.0103245,.00841
192,13,"US_FRB03","Taylor",.0058217,.0145639,.0129904,.008073,.0073628
192,14,"US_FRB03","Taylor",.0049174,.0110754,.0100621,.0059579,.0063536
192,15,"US_FRB03","Taylor",.0041042,.0079827,.0073956,.0040117,.0054131
192,16,"US_FRB03","Taylor",.0033838,.0052675,.0050092,.0022553,.0045568
192,17,"US_FRB03","Taylor",.0027538,.002895,.0028972,.0006879,.0037898
192,18,"US_FRB03","Taylor",.0022094,.0008426,.0010531,-.0006906,.0031128
192,19,"US_FRB03","Taylor",.0017438,-.0009135,-.0005362,-.0018857,.0025227
192,20,"US_FRB03","Taylor",.0013495,-.0023917,-.0018845,-.0029033,.0020141
192,21,"US_FRB03","Taylor",.0010187,-.0036077,-.003007,-.0037505,.0015803
192,22,"US_FRB03","Taylor",.0007435,-.0045762,-.0039193,-.0044355,.0012139
192,23,"US_FRB03","Taylor",.0005162,-.0053123,-.0046382,-.004968,.000907
192,24,"US_FRB03","Taylor",.0003298,-.0058327,-.0051811,-.0053588,.0006521
192,25,"US_FRB03","Taylor",.0001777,-.0061569,-.0055667,-.005621,.0004418
192,26,"US_FRB03","Taylor",.0000543,-.0063056,-.0058138,-.0057683,.0002695
192,27,"US_FRB03","Taylor",-.0000455,-.0063009,-.0059409,-.005815,.0001291
192,28,"US_FRB03","Taylor",-.000126,-.0061655,-.0059665,-.0057758,.0000152
192,29,"US_FRB03","Taylor",-.0001907,-.0059226,-.0059078,-.0056652,-.0000769
192,30,"US_FRB03","Taylor",-.0002426,-.0055942,-.0057812,-.0054971,-.0001512
192,31,"US_FRB03","Taylor",-.0002841,-.0052017,-.0056016,-.0052843,-.0002108
192,32,"US_FRB03","Taylor",-.0003173,-.0047642,-.0053823,-.0050387,-.0002587
192,33,"US_FRB03","Taylor",-.0003437,-.0042991,-.0051352,-.0047706,-.0002969
192,34,"US_FRB03","Taylor",-.0003646,-.0038216,-.0048704,-.0044892,-.0003274
192,35,"US_FRB03","Taylor",-.0003811,-.0033445,-.0045964,-.0042022,-.0003517
192,36,"US_FRB03","Taylor",-.0003942,-.0028787,-.0043205,-.0039161,-.0003709
192,37,"US_FRB03","Taylor",-.0004044,-.0024325,-.0040486,-.003636,-.0003861
192,38,"US_FRB03","Taylor",-.0004126,-.0020128,-.0037853,-.0033662,-.0003981
192,39,"US_FRB03","Taylor",-.0004191,-.0016245,-.0035344,-.00311,-.0004076
192,40,"US_FRB03","Taylor",-.0004245,-.0012709,-.0032986,-.0028695,-.0004151
192,41,"US_FRB03","Taylor",-.0004291,-.0009541,-.0030799,-.0026467,-.0004213
192,42,"US_FRB03","Taylor",-.0004332,-.0006749,-.0028795,-.0024423,-.0004265
192,43,"US_FRB03","Taylor",-.0004372,-.0004333,-.002698,-.0022569,-.000431
192,44,"US_FRB03","Taylor",-.0004411,-.0002283,-.0025356,-.0020904,-.0004352
192,45,"US_FRB03","Taylor",-.0004452,-.0000583,-.002392,-.0019426,-.0004392
192,46,"US_FRB03","Taylor",-.0004494,.0000788,-.0022666,-.0018126,-.0004432
192,47,"US_FRB03","Taylor",-.0004539,.0001854,-.0021584,-.0016996,-.0004474
192,48,"US_FRB03","Taylor",-.0004587,.0002642,-.0020663,-.0016025,-.0004518
192,49,"US_FRB03","Taylor",-.0004638,.0003183,-.0019889,-.0015198,-.0004565
192,50,"US_FRB03","Taylor",-.0004691,.0003505,-.0019248,-.0014503,-.0004614
192,51,"US_FRB03","Taylor",-.0004745,.0003639,-.0018725,-.0013925,-.0004665
192,52,"US_FRB03","Taylor",-.00048,.0003614,-.0018305,-.001345,-.0004718
192,53,"US_FRB03","Taylor",-.0004855,.0003457,-.0017973,-.0013064,-.0004773
192,54,"US_FRB03","Taylor",-.0004909,.0003196,-.0017716,-.0012753,-.0004827
192,55,"US_FRB03","Taylor",-.0004962,.0002855,-.0017518,-.0012505,-.0004882
192,56,"US_FRB03","Taylor",-.0005012,.0002455,-.0017367,-.0012308,-.0004935
192,57,"US_FRB03","Taylor",-.000506,.0002017,-.0017253,-.001215,-.0004986
192,58,"US_FRB03","Taylor",-.0005103,.0001557,-.0017164,-.0012021,-.0005034
192,59,"US_FRB03","Taylor",-.0005142,.0001092,-.0017091,-.0011914,-.0005079
192,60,"US_FRB03","Taylor",-.0005177,.0000632,-.0017026,-.001182,-.000512
192,61,"US_FRB03","Taylor",-.0005206,.0000189,-.0016964,-.0011733,-.0005157
192,62,"US_FRB03","Taylor",-.0005231,-.0000229,-.0016898,-.0011648,-.0005189
192,63,"US_FRB03","Taylor",-.000525,-.0000617,-.0016823,-.001156,-.0005216
192,64,"US_FRB03","Taylor",-.0005263,-.0000968,-.0016737,-.0011466,-.0005237
192,65,"US_FRB03","Taylor",-.0005271,-.0001282,-.0016637,-.0011364,-.0005254
192,66,"US_FRB03","Taylor",-.0005274,-.0001555,-.0016522,-.0011251,-.0005264
192,67,"US_FRB03","Taylor",-.0005271,-.0001788,-.001639,-.0011127,-.000527
192,68,"US_FRB03","Taylor",-.0005263,-.0001981,-.0016241,-.0010991,-.000527
192,69,"US_FRB03","Taylor",-.0005251,-.0002135,-.0016076,-.0010843,-.0005265
192,70,"US_FRB03","Taylor",-.0005233,-.0002253,-.0015895,-.0010683,-.0005255
192,71,"US_FRB03","Taylor",-.0005212,-.0002338,-.0015699,-.0010513,-.000524
192,72,"US_FRB03","Taylor",-.0005187,-.0002391,-.0015489,-.0010332,-.0005221
192,73,"US_FRB03","Taylor",-.0005157,-.0002416,-.0015268,-.0010143,-.0005197
192,74,"US_FRB03","Taylor",-.0005125,-.0002417,-.0015035,-.0009946,-.000517
192,75,"US_FRB03","Taylor",-.0005089,-.0002396,-.0014794,-.0009744,-.0005139
192,76,"US_FRB03","Taylor",-.0005051,-.0002358,-.0014546,-.0009536,-.0005105
192,77,"US_FRB03","Taylor",-.000501,-.0002304,-.0014292,-.0009325,-.0005069
192,78,"US_FRB03","Taylor",-.0004967,-.0002238,-.0014034,-.0009112,-.0005029
192,79,"US_FRB03","Taylor",-.0004922,-.0002163,-.0013773,-.0008898,-.0004987
192,80,"US_FRB03","Taylor",-.0004875,-.0002082,-.0013512,-.0008685,-.0004943
192,81,"US_FRB03","Taylor",-.0004827,-.0001996,-.0013251,-.0008473,-.0004898
192,82,"US_FRB03","Taylor",-.0004778,-.0001907,-.0012991,-.0008263,-.000485
192,83,"US_FRB03","Taylor",-.0004728,-.0001818,-.0012734,-.0008057,-.0004802
192,84,"US_FRB03","Taylor",-.0004677,-.000173,-.001248,-.0007854,-.0004752
192,85,"US_FRB03","Taylor",-.0004625,-.0001644,-.001223,-.0007657,-.0004702
192,86,"US_FRB03","Taylor",-.0004573,-.0001561,-.0011984,-.0007464,-.0004651
192,87,"US_FRB03","Taylor",-.000452,-.0001482,-.0011744,-.0007276,-.0004599
192,88,"US_FRB03","Taylor",-.0004468,-.0001408,-.0011509,-.0007095,-.0004547
192,89,"US_FRB03","Taylor",-.0004415,-.0001338,-.001128,-.0006919,-.0004494
192,90,"US_FRB03","Taylor",-.0004362,-.0001274,-.0011058,-.0006749,-.0004441
192,91,"US_FRB03","Taylor",-.0004309,-.0001215,-.0010841,-.0006585,-.0004388
192,92,"US_FRB03","Taylor",-.0004256,-.0001161,-.001063,-.0006426,-.0004335
192,93,"US_FRB03","Taylor",-.0004203,-.0001112,-.0010425,-.0006274,-.0004283
192,94,"US_FRB03","Taylor",-.0004151,-.0001068,-.0010226,-.0006127,-.000423
192,95,"US_FRB03","Taylor",-.0004099,-.0001028,-.0010032,-.0005986,-.0004177
192,96,"US_FRB03","Taylor",-.0004047,-.0000993,-.0009845,-.000585,-.0004125
192,97,"US_FRB03","Taylor",-.0003995,-.0000962,-.0009662,-.0005719,-.0004073
192,98,"US_FRB03","Taylor",-.0003943,-.0000934,-.0009485,-.0005593,-.0004021
192,99,"US_FRB03","Taylor",-.0003892,-.000091,-.0009312,0,-.0003969
193,1,"US_FU19","Growth",.0612712,.3534572,-.9500737,-1.0251,.0153178
193,2,"US_FU19","Growth",.075026,.49329,-.6381161,-.7139703,.0340743
193,3,"US_FU19","Growth",.0758542,.5289369,-.3925808,-.4654228,.0530379
193,4,"US_FU19","Growth",.072842,.5193669,-.2027966,-.2713153,.0712484
193,5,"US_FU19","Growth",.0685187,.4950195,-.1070046,-.1706709,.0730602
193,6,"US_FU19","Growth",.0636663,.4670328,-.057203,-.1157823,.0702203
193,7,"US_FU19","Growth",.0585793,.4390021,-.029431,-.0828347,.0659016
193,8,"US_FU19","Growth",.0534037,.4118905,-.012617,-.060849,.061042
193,9,"US_FU19","Growth",.048232,.3858753,-.0021169,-.0452484,.0559703
193,10,"US_FU19","Growth",.0431315,.3609371,.0042141,-.0339398,.0508366
193,11,"US_FU19","Growth",.0381539,.3370264,.0075624,-.025777,.0457303
193,12,"US_FU19","Growth",.0333394,.3141007,.0087159,-.0200028,.0407142
193,13,"US_FU19","Growth",.0287187,.2921298,.0082572,-.0160578,.0358359
193,14,"US_FU19","Growth",.024315,.2710923,.0066367,-.0135081,.0311318
193,15,"US_FU19","Growth",.0201448,.2509728,.0042069,-.0120126,.0266295
193,16,"US_FU19","Growth",.0162195,.2317593,.0012436,-.0113023,.0223495
193,17,"US_FU19","Growth",.0125458,.2134412,-.0020385,-.0111653,.0183063
193,18,"US_FU19","Growth",.0091268,.196008,-.0054735,-.0114357,.0145092
193,19,"US_FU19","Growth",.0059622,.1794488,-.0089343,-.0119839,.0109636
193,20,"US_FU19","Growth",.0030496,.163751,-.0123251,-.0127092,.0076711
193,21,"US_FU19","Growth",.0003842,.148901,-.0155748,-.0135342,.0046307
193,22,"US_FU19","Growth",-.0020406,.1348829,-.0186322,-.0143997,.0018389
193,23,"US_FU19","Growth",-.0042324,.1216793,-.0214615,-.0152613,-.0007098
193,24,"US_FU19","Growth",-.0062002,.1092708,-.0240395,-.0160858,-.0030223
193,25,"US_FU19","Growth",-.0079537,.0976366,-.0263527,-.0168496,-.0051067
193,26,"US_FU19","Growth",-.0095031,.086754,-.0283953,-.0175362,-.0069724
193,27,"US_FU19","Growth",-.0108591,.0765993,-.0301673,-.0181347,-.008629
193,28,"US_FU19","Growth",-.0120327,.0671475,-.0316736,-.0186387,-.0100871
193,29,"US_FU19","Growth",-.0130349,.0583726,-.0329222,-.0190454,-.0113574
193,30,"US_FU19","Growth",-.0138768,.0502479,-.033924,-.0193545,-.0124509
193,31,"US_FU19","Growth",-.0145695,.0427461,-.0346916,-.0195679,-.0133785
193,32,"US_FU19","Growth",-.0151237,.0358395,-.0352389,-.0196889,-.0141512
193,33,"US_FU19","Growth",-.01555,.0295004,-.0355807,-.0197219,-.01478
193,34,"US_FU19","Growth",-.0158588,.0237008,-.0357322,-.0196723,-.0152755
193,35,"US_FU19","Growth",-.0160599,.0184129,-.0357089,-.0195459,-.0156481
193,36,"US_FU19","Growth",-.016163,.0136093,-.0355259,-.0193487,-.0159079
193,37,"US_FU19","Growth",-.0161772,.0092627,-.0351984,-.0190871,-.0160647
193,38,"US_FU19","Growth",-.0161113,.0053465,-.034741,-.0187673,-.0161279
193,39,"US_FU19","Growth",-.0159738,.0018345,-.0341679,-.0183956,-.0161063
193,40,"US_FU19","Growth",-.0157723,-.0012986,-.0334927,-.0179782,-.0160087
193,41,"US_FU19","Growth",-.0155145,-.0040777,-.0327282,-.0175209,-.015843
193,42,"US_FU19","Growth",-.0152073,-.0065268,-.0318867,-.0170294,-.015617
193,43,"US_FU19","Growth",-.0148572,-.0086689,-.0309796,-.0165091,-.0153378
193,44,"US_FU19","Growth",-.0144705,-.0105262,-.0300178,-.015965,-.0150124
193,45,"US_FU19","Growth",-.0140528,-.0121203,-.0290113,-.0154019,-.014647
193,46,"US_FU19","Growth",-.0136094,-.0134716,-.0279694,-.0148242,-.0142475
193,47,"US_FU19","Growth",-.0131451,-.0145995,-.0269007,-.0142361,-.0138195
193,48,"US_FU19","Growth",-.0126646,-.0155227,-.025813,-.0136412,-.013368
193,49,"US_FU19","Growth",-.0121718,-.0162588,-.0247137,-.0130432,-.0128977
193,50,"US_FU19","Growth",-.0116705,-.0168247,-.0236093,-.0124451,-.012413
193,51,"US_FU19","Growth",-.0111642,-.017236,-.0225057,-.0118497,-.0119178
193,52,"US_FU19","Growth",-.010656,-.0175078,-.0214083,-.0112598,-.0114156
193,53,"US_FU19","Growth",-.0101486,-.017654,-.0203218,-.0106774,-.0109098
193,54,"US_FU19","Growth",-.0096444,-.0176879,-.0192505,-.0101047,-.0104033
193,55,"US_FU19","Growth",-.0091458,-.0176216,-.0181981,-.0095435,-.0098987
193,56,"US_FU19","Growth",-.0086546,-.0174668,-.0171678,-.0089953,-.0093983
193,57,"US_FU19","Growth",-.0081725,-.0172341,-.0161625,-.0084613,-.0089043
193,58,"US_FU19","Growth",-.0077011,-.0169335,-.0151845,-.0079429,-.0084185
193,59,"US_FU19","Growth",-.0072416,-.0165741,-.0142359,-.0074408,-.0079425
193,60,"US_FU19","Growth",-.0067951,-.0161645,-.0133182,-.0069558,-.0074776
193,61,"US_FU19","Growth",-.0063624,-.0157125,-.0124329,-.0064885,-.0070251
193,62,"US_FU19","Growth",-.0059444,-.0152254,-.0115808,-.0060394,-.0065859
193,63,"US_FU19","Growth",-.0055415,-.0147096,-.0107629,-.0056087,-.0061608
193,64,"US_FU19","Growth",-.0051542,-.0141712,-.0099795,-.0051967,-.0057506
193,65,"US_FU19","Growth",-.0047827,-.0136158,-.0092309,-.0048035,-.0053557
193,66,"US_FU19","Growth",-.0044274,-.0130481,-.0085172,-.0044289,-.0049765
193,67,"US_FU19","Growth",-.0040883,-.0124727,-.0078382,-.0040729,-.0046132
193,68,"US_FU19","Growth",-.0037654,-.0118936,-.0071937,-.0037352,-.004266
193,69,"US_FU19","Growth",-.0034585,-.0113144,-.0065832,-.0034156,-.0039349
193,70,"US_FU19","Growth",-.0031676,-.0107382,-.0060061,-.0031138,-.0036199
193,71,"US_FU19","Growth",-.0028923,-.010168,-.0054619,-.0028294,-.0033209
193,72,"US_FU19","Growth",-.0026325,-.009606,-.0049496,-.0025619,-.0030377
193,73,"US_FU19","Growth",-.0023877,-.0090545,-.0044685,-.0023108,-.00277
193,74,"US_FU19","Growth",-.0021577,-.0085153,-.0040176,-.0020757,-.0025175
193,75,"US_FU19","Growth",-.0019419,-.00799,-.0035959,-.001856,-.0022799
193,76,"US_FU19","Growth",-.0017399,-.00748,-.0032025,-.0016511,-.0020568
193,77,"US_FU19","Growth",-.0015514,-.0069862,-.0028362,-.0014605,-.0018477
193,78,"US_FU19","Growth",-.0013757,-.0065096,-.002496,-.0012836,-.0016522
193,79,"US_FU19","Growth",-.0012124,-.0060509,-.0021808,-.0011198,-.0014699
193,80,"US_FU19","Growth",-.001061,-.0056105,-.0018895,-.0009685,-.0013001
193,81,"US_FU19","Growth",-.000921,-.0051889,-.0016209,-.0008291,-.0011425
193,82,"US_FU19","Growth",-.0007917,-.0047862,-.0013739,-.0007011,-.0009965
193,83,"US_FU19","Growth",-.0006728,-.0044025,-.0011475,-.0005838,-.0008616
193,84,"US_FU19","Growth",-.0005638,-.0040378,-.0009406,-.0004766,-.0007373
193,85,"US_FU19","Growth",-.000464,-.003692,-.000752,-.000379,-.0006231
193,86,"US_FU19","Growth",-.0003729,-.0033648,-.0005807,-.0002905,-.0005184
193,87,"US_FU19","Growth",-.0002902,-.003056,-.0004257,-.0002104,-.0004227
193,88,"US_FU19","Growth",-.0002153,-.0027651,-.000286,-.0001384,-.0003356
193,89,"US_FU19","Growth",-.0001477,-.0024918,-.0001607,-.0000738,-.0002565
193,90,"US_FU19","Growth",-.0000869,-.0022356,-.0000488,-.0000162,-.000185
193,91,"US_FU19","Growth",-.0000326,-.0019959,.0000507,.000035,-.0001206
193,92,"US_FU19","Growth",.0000157,-.0017723,.0001385,.0000801,-.0000629
193,93,"US_FU19","Growth",.0000584,-.0015641,.0002156,.0001197,-.0000114
193,94,"US_FU19","Growth",.0000959,-.0013708,.0002827,.000154,.0000343
193,95,"US_FU19","Growth",.0001286,-.0011917,.0003405,.0001836,.0000746
193,96,"US_FU19","Growth",.0001569,-.0010262,.0003899,.0002088,.00011
193,97,"US_FU19","Growth",.0001811,-.0008738,.0004314,.0002299,.0001406
193,98,"US_FU19","Growth",.0002016,-.0007337,.0004659,.0002473,.0001671
193,99,"US_FU19","Growth",.0002185,-.0006054,.0004938,0,.0001895
194,1,"US_FU19","Inertial_Taylor",.0108694,.2615747,-.9662842,-.9788029,.0027173
194,2,"US_FU19","Inertial_Taylor",.0125187,.3407732,-.6799238,-.6913146,.005847
194,3,"US_FU19","Inertial_Taylor",.0113908,.333568,-.4649864,-.4744335,.0086947
194,4,"US_FU19","Inertial_Taylor",.0094471,.2907378,-.3082514,-.3156136,.0110565
194,5,"US_FU19","Inertial_Taylor",.0073623,.2379727,-.1976245,-.2030173,.0101797
194,6,"US_FU19","Inertial_Taylor",.0053927,.1872657,-.1216609,-.1252973,.0083982
194,7,"US_FU19","Inertial_Taylor",.0036364,.1434047,-.0708977,-.07302,.0064596
194,8,"US_FU19","Inertial_Taylor",.0021223,.1075792,-.0379902,-.0388375,.0046285
194,9,"US_FU19","Inertial_Taylor",.0008473,.0793304,-.0174515,-.0172447,.0029997
194,10,"US_FU19","Inertial_Taylor",-.0002068,.0575663,-.0052929,-.0042292,.0015998
194,11,"US_FU19","Inertial_Taylor",-.0010637,.0410633,.0013225,.0030713,.0004248
194,12,"US_FU19","Inertial_Taylor",-.0017488,.02869,.0043745,.0066609,-.000543
194,13,"US_FU19","Inertial_Taylor",-.0022863,.0194901,.0052198,.0079184,-.0013264
194,14,"US_FU19","Inertial_Taylor",-.0026986,.0126945,.0047706,.0077762,-.0019494
194,15,"US_FU19","Inertial_Taylor",-.0030056,.0077036,.0036279,.0068522,-.0024348
194,16,"US_FU19","Inertial_Taylor",-.0032243,.0040598,.002177,.005547,-.0028037
194,17,"US_FU19","Inertial_Taylor",-.00337,.0014182,.000657,.0041124,-.0030746
194,18,"US_FU19","Inertial_Taylor",-.0034554,-.0004788,-.000791,.0027003,-.0032638
194,19,"US_FU19","Inertial_Taylor",-.0034913,-.0018229,-.0020906,.0013967,-.0033853
194,20,"US_FU19","Inertial_Taylor",-.0034873,-.0027562,-.0032066,.0002444,-.003451
194,21,"US_FU19","Inertial_Taylor",-.003451,-.0033841,-.0041297,-.0007406,-.0034712
194,22,"US_FU19","Inertial_Taylor",-.0033891,-.003785,-.0048659,-.0015587,-.0034547
194,23,"US_FU19","Inertial_Taylor",-.0033072,-.0040174,-.0054298,-.0022199,-.0034086
194,24,"US_FU19","Inertial_Taylor",-.00321,-.0041249,-.0058402,-.0027389,-.0033393
194,25,"US_FU19","Inertial_Taylor",-.0031013,-.0041404,-.0061172,-.0031327,-.0032519
194,26,"US_FU19","Inertial_Taylor",-.0029845,-.0040887,-.0062805,-.0034183,-.0031507
194,27,"US_FU19","Inertial_Taylor",-.0028622,-.0039887,-.0063488,-.0036121,-.0030395
194,28,"US_FU19","Inertial_Taylor",-.0027366,-.0038545,-.0063388,-.0037292,-.0029212
194,29,"US_FU19","Inertial_Taylor",-.0026096,-.0036972,-.0062656,-.0037829,-.0027982
194,30,"US_FU19","Inertial_Taylor",-.0024827,-.003525,-.0061421,-.0037852,-.0026728
194,31,"US_FU19","Inertial_Taylor",-.0023569,-.0033442,-.0059795,-.0037462,-.0025465
194,32,"US_FU19","Inertial_Taylor",-.0022334,-.0031597,-.0057874,-.0036746,-.0024207
194,33,"US_FU19","Inertial_Taylor",-.0021127,-.0029751,-.0055736,-.003578,-.0022964
194,34,"US_FU19","Inertial_Taylor",-.0019956,-.002793,-.0053448,-.0034625,-.0021747
194,35,"US_FU19","Inertial_Taylor",-.0018823,-.0026155,-.0051065,-.0033332,-.002056
194,36,"US_FU19","Inertial_Taylor",-.0017733,-.002444,-.0048633,-.0031946,-.001941
194,37,"US_FU19","Inertial_Taylor",-.0016687,-.0022796,-.0046186,-.00305,-.00183
194,38,"US_FU19","Inertial_Taylor",-.0015687,-.0021227,-.0043755,-.0029023,-.0017233
194,39,"US_FU19","Inertial_Taylor",-.0014733,-.0019739,-.0041363,-.0027538,-.001621
194,40,"US_FU19","Inertial_Taylor",-.0013825,-.0018333,-.0039026,-.0026063,-.0015233
194,41,"US_FU19","Inertial_Taylor",-.0012963,-.0017009,-.0036759,-.0024613,-.0014302
194,42,"US_FU19","Inertial_Taylor",-.0012145,-.0015766,-.0034571,-.0023199,-.0013416
194,43,"US_FU19","Inertial_Taylor",-.0011372,-.0014602,-.003247,-.0021828,-.0012576
194,44,"US_FU19","Inertial_Taylor",-.0010642,-.0013514,-.0030459,-.0020506,-.0011781
194,45,"US_FU19","Inertial_Taylor",-.0009953,-.0012501,-.0028543,-.0019239,-.0011028
194,46,"US_FU19","Inertial_Taylor",-.0009304,-.0011557,-.0026721,-.0018028,-.0010318
194,47,"US_FU19","Inertial_Taylor",-.0008693,-.001068,-.0024993,-.0016875,-.0009648
194,48,"US_FU19","Inertial_Taylor",-.0008118,-.0009866,-.002336,-.0015781,-.0009017
194,49,"US_FU19","Inertial_Taylor",-.0007579,-.0009111,-.0021817,-.0014745,-.0008423
194,50,"US_FU19","Inertial_Taylor",-.0007072,-.0008412,-.0020364,-.0013767,-.0007865
194,51,"US_FU19","Inertial_Taylor",-.0006597,-.0007765,-.0018997,-.0012844,-.0007342
194,52,"US_FU19","Inertial_Taylor",-.0006152,-.0007166,-.0017712,-.0011976,-.000685
194,53,"US_FU19","Inertial_Taylor",-.0005736,-.0006613,-.0016507,-.0011161,-.0006389
194,54,"US_FU19","Inertial_Taylor",-.0005346,-.0006102,-.0015377,-.0010396,-.0005958
194,55,"US_FU19","Inertial_Taylor",-.0004981,-.000563,-.0014319,-.0009679,-.0005554
194,56,"US_FU19","Inertial_Taylor",-.000464,-.0005194,-.001333,-.0009008,-.0005176
194,57,"US_FU19","Inertial_Taylor",-.0004322,-.0004793,-.0012405,-.000838,-.0004822
194,58,"US_FU19","Inertial_Taylor",-.0004024,-.0004422,-.0011541,-.0007794,-.0004492
194,59,"US_FU19","Inertial_Taylor",-.0003746,-.000408,-.0010734,-.0007247,-.0004183
194,60,"US_FU19","Inertial_Taylor",-.0003487,-.0003765,-.0009982,-.0006736,-.0003895
194,61,"US_FU19","Inertial_Taylor",-.0003245,-.0003475,-.000928,-.0006261,-.0003626
194,62,"US_FU19","Inertial_Taylor",-.000302,-.0003207,-.0008627,-.0005817,-.0003375
194,63,"US_FU19","Inertial_Taylor",-.000281,-.000296,-.0008018,-.0005404,-.000314
194,64,"US_FU19","Inertial_Taylor",-.0002614,-.0002732,-.0007451,-.000502,-.0002922
194,65,"US_FU19","Inertial_Taylor",-.0002431,-.0002522,-.0006923,-.0004662,-.0002719
194,66,"US_FU19","Inertial_Taylor",-.0002261,-.0002329,-.0006431,-.0004329,-.0002529
194,67,"US_FU19","Inertial_Taylor",-.0002102,-.0002151,-.0005974,-.0004019,-.0002352
194,68,"US_FU19","Inertial_Taylor",-.0001955,-.0001986,-.0005549,-.0003732,-.0002187
194,69,"US_FU19","Inertial_Taylor",-.0001818,-.0001835,-.0005154,-.0003464,-.0002034
194,70,"US_FU19","Inertial_Taylor",-.000169,-.0001695,-.0004787,-.0003216,-.0001891
194,71,"US_FU19","Inertial_Taylor",-.0001571,-.0001566,-.0004445,-.0002985,-.0001758
194,72,"US_FU19","Inertial_Taylor",-.000146,-.0001447,-.0004128,-.0002771,-.0001634
194,73,"US_FU19","Inertial_Taylor",-.0001357,-.0001338,-.0003833,-.0002572,-.0001519
194,74,"US_FU19","Inertial_Taylor",-.0001261,-.0001237,-.0003559,-.0002387,-.0001412
194,75,"US_FU19","Inertial_Taylor",-.0001172,-.0001143,-.0003304,-.0002215,-.0001313
194,76,"US_FU19","Inertial_Taylor",-.0001089,-.0001057,-.0003068,-.0002056,-.000122
194,77,"US_FU19","Inertial_Taylor",-.0001012,-.0000978,-.0002848,-.0001908,-.0001134
