_date_,xgap_cbo,rff,pcom,pigdp
2010-01-01,-4.459638825,0.13672131147541,489.37333333333328,0.98978770079156704
2010-04-01,-3.876845751,0.191875,492.24233333333336,1.85151270065127
2010-07-01,-3.495507386,0.1884375,497.32683333333328,1.44654315898407
2010-10-01,-3.3615223,0.189365079365079,556.68066666666672,2.2885772748118432
2011-01-01,-3.974387785,0.155483870967742,608.89566666666664,1.944970126715972
2011-04-01,-3.720882096,0.09328125,613.37966666666672,2.8691911478265548
2011-07-01,-4.147996163,0.08390625,577.5015,2.082940029934832
2011-10-01,-3.486457712,0.075081967213114992,528.01833333333328,0.48315755829513304
2012-01-01,-3.099385618,0.106290322580645,540.84916666666672,2.3595050145431168
2012-04-01,-3.095956431,0.15453125,526.03583333333336,1.665805963543576
2012-07-01,-3.387301972,0.146190476190476,512.4781666666668,2.4814934152882268
2012-10-01,-3.708157704,0.160967741935484,515.18016666666664,1.75094232437516
2013-01-01,-3.199259005,0.144262295081967,536.98233333333328,1.424980105774765
2013-04-01,-3.3800900129999996,0.11703125,526.9365,1.144808337172165
2013-07-01,-2.998664152,0.08546875,522.51933333333328,2.174572421600374
2013-10-01,-2.599385192,0.085483870967742,521.61583333333336,2.049714144622428
2014-01-01,-3.379989379,0.072786885245902,531.07999999999992,1.517901433138036
2014-04-01,-2.582232821,0.09109375,539.94366666666664,2.0938424254477888
2014-07-01,-1.858353305,0.0896875,527.342,1.735845918270229
2014-10-01,-1.823711839,0.102096774193548,502.573,0.157055622439017
2015-01-01,-1.40384635,0.114590163934426,476.43333333333336,-0.239741251971282
2015-04-01,-1.258503891,0.1259375,468.71766666666672,2.3087611250755196
2015-07-01,-1.325126014,0.135692307692308,445.21566666666664,0.96079866353378
2015-10-01,-1.599636844,0.160806451612903,409.94966666666664,-0.036911151807928
2016-01-01,-1.482756424,0.36580645161290296,421.71216666666672,-0.24205749604036
2016-04-01,-1.617114178,0.37,451.28666666666672,2.6179174724738628
2016-07-01,-1.368265397,0.3953125,457.1875,1.074919213658276
2016-10-01,-1.268794248,0.44918032786885296,479.57116666666664,2.076494098309922
2017-01-01,-1.237838823,0.70387096774193504,506.81833333333336,2.0375990357212708
2017-04-01,-1.135664491,0.95281249999999888,504.067,1.073124811550841
2017-07-01,-0.820263187,1.1555555555555538,510.15149999999992,2.0737673432080328
2017-10-01,-0.181409325,1.2017741935483862,502.47149999999992,2.412499724256278
2018-01-01,0.137836011,1.447903225806453,524.12516666666672,2.5637055635634448
2018-04-01,0.164289132,1.737187500000001,521.68666666666672,2.7980936232548708
2018-07-01,0.274108872,1.923492063492064,497.03916666666672,1.742819986000654
